work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Executive,Full-Time,Data Engineer,239000,USD,239000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,120000,USD,120000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,95000,USD,95000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,145000,USD,145000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,135000,USD,135000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,78000,USD,78000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,70000,EUR,73546,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Engineer,35000,EUR,36773,ES,0,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,160000,USD,160000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,2800000,INR,35610,IN,50,IN,Large
2022,Senior-Level,Full-Time,AI Scientist,125000,USD,125000,CO,100,CO,Large
2022,Senior-Level,Full-Time,Data Engineer,95000,USD,95000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,45000,EUR,47280,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Scientist,36000,EUR,37824,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Analyst,115934,USD,115934,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,81666,USD,81666,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,175000,USD,175000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,140000,USD,140000,US,100,US,Medium
2022,Senior-Level,Full-Time,Research Engineer,249500,USD,249500,US,0,US,Medium
2022,Senior-Level,Full-Time,Research Engineer,149850,USD,149850,US,0,US,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,122500,USD,122500,US,100,US,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,100000,USD,100000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,249500,USD,249500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,149850,USD,149850,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,55000,USD,55000,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,48000,USD,48000,US,0,US,Medium
2022,Senior-Level,Full-Time,Research Scientist,249500,USD,249500,US,0,US,Medium
2022,Senior-Level,Full-Time,Research Scientist,149850,USD,149850,US,0,US,Medium
2022,Mid-Level,Full-Time,Computer Vision Engineer,56000,EUR,58837,FR,100,FR,Small
2022,Senior-Level,Full-Time,Data Engineer,190000,USD,190000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,120000,USD,120000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,127000,USD,127000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,104000,USD,104000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,210000,USD,210000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,150000,USD,150000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,150000,USD,150000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,210000,USD,210000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,130000,USD,130000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,182750,USD,182750,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,161500,USD,161500,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,102640,USD,102640,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,66100,USD,66100,US,100,US,Medium
2022,Senior-Level,Full-Time,Research Scientist,210000,USD,210000,US,100,US,Medium
2022,Senior-Level,Full-Time,Research Scientist,150000,USD,150000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,198800,USD,198800,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,122600,USD,122600,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,130000,USD,130000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,80000,USD,80000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,136000,USD,136000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,104000,USD,104000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,150000,USD,150000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,100000,USD,100000,US,100,US,Medium
2022,Executive,Full-Time,Data Scientist,159000,USD,159000,US,100,US,Medium
2022,Executive,Full-Time,Data Scientist,130000,USD,130000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,215000,USD,215000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,150000,USD,150000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,187000,USD,187000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,153000,USD,153000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,255000,USD,255000,MX,100,MX,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,185000,USD,185000,MX,100,MX,Medium
2022,Mid-Level,Full-Time,Data Analyst,350000,GBP,430967,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,45000,GBP,55410,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,48000,EUR,50432,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Analyst,38000,EUR,39925,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Analyst,169000,USD,169000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,110600,USD,110600,US,0,US,Medium
2022,Entry-Level,Full-Time,BI Data Analyst,58000,EUR,60938,DE,0,DE,Large
2022,Senior-Level,Full-Time,BI Developer,140000,USD,140000,US,100,US,Medium
2022,Senior-Level,Full-Time,BI Developer,120000,USD,120000,US,100,US,Medium
2022,Senior-Level,Full-Time,3D Computer Vision Researcher,10000,USD,10000,CA,50,AL,Small
2022,Entry-Level,Full-Time,Data Analyst,50000,USD,50000,US,50,US,Large
2022,Mid-Level,Full-Time,MLOps Engineer,134000,USD,134000,US,100,US,Medium
2022,Mid-Level,Full-Time,MLOps Engineer,124000,USD,124000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,166700,USD,166700,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,119000,USD,119000,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,124234,USD,124234,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,74540,USD,74540,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,65000,USD,65000,US,100,US,Medium
2021,Mid-Level,Full-Time,Data Analyst,1250000,INR,16904,IN,50,IN,Large
2022,Entry-Level,Full-Time,AI Scientist,200000,USD,200000,CA,50,CA,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,12000,USD,12000,AR,100,AR,Large
2022,Senior-Level,Full-Time,Data Engineer,220000,USD,220000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,146000,USD,146000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,65000,EUR,68293,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Specialist,110000,USD,110000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Specialist,70000,USD,70000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Architect,190000,USD,190000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,135000,USD,135000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,128000,USD,128000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,81500,USD,81500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,173000,USD,173000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,110000,USD,110000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,192000,USD,192000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,0,US,Medium
2022,Senior-Level,Full-Time,Principal Machine Learning Engineer,190000,USD,190000,US,100,US,Large
2022,Senior-Level,Full-Time,Data Engineer,194000,USD,194000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,129400,USD,129400,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,201000,USD,201000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,89200,USD,89200,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,165000,USD,165000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,125000,USD,125000,US,0,US,Medium
2022,Senior-Level,Full-Time,Applied Scientist,230000,USD,230000,US,100,US,Medium
2022,Senior-Level,Full-Time,Applied Scientist,196000,USD,196000,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,130000,USD,130000,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,90000,USD,90000,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Researcher,150000,USD,150000,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Researcher,100000,USD,100000,US,100,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,230000,USD,230000,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,150000,USD,150000,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Researcher,130000,USD,130000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,180000,USD,180000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,USD,120000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,192500,USD,192500,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,140000,USD,140000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,152500,USD,152500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,65000,USD,65000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,55000,USD,55000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,178750,USD,178750,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,160000,USD,160000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,60000,EUR,63040,FR,100,FR,Medium
2022,Mid-Level,Full-Time,Machine Learning Scientist,165000,USD,165000,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Scientist,135000,USD,135000,US,0,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,170000,USD,170000,US,100,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,125000,USD,125000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,105000,USD,105000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,70000,USD,70000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,130000,USD,130000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,95000,USD,95000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,203500,USD,203500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,152000,USD,152000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,197430,USD,197430,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,134760,USD,134760,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,USD,120000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,197000,USD,197000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,99000,USD,99000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,162000,USD,162000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,105120,EUR,110446,LT,0,LT,Medium
2022,Mid-Level,Full-Time,Data Engineer,75360,EUR,79178,LT,0,LT,Medium
2022,Mid-Level,Full-Time,Data Science Consultant,57000,GBP,70186,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Data Science Consultant,42000,GBP,51716,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Architect,149040,USD,149040,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,113900,USD,113900,US,100,US,Medium
2020,Mid-Level,Full-Time,Business Data Analyst,95000,USD,95000,US,0,US,Medium
2021,Senior-Level,Full-Time,Data Analyst,115000,USD,115000,US,100,US,Small
2022,Senior-Level,Full-Time,Data Analyst,171000,USD,171000,US,100,AU,Large
2022,Entry-Level,Full-Time,Data Analytics Engineer,13000,USD,13000,AR,100,AR,Small
2022,Entry-Level,Freelance,Data Analytics Consultant,50000,USD,50000,BE,100,US,Small
2022,Senior-Level,Full-Time,Data Scientist,185900,USD,185900,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,129300,USD,129300,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,230000,USD,230000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,154600,USD,154600,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,75000,USD,75000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,213000,USD,213000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,152000,USD,152000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,120000,USD,120000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,110000,USD,110000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,70000,USD,70000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Software Engineer,227200,USD,227200,CA,100,CA,Medium
2022,Senior-Level,Full-Time,Machine Learning Software Engineer,168000,USD,168000,CA,100,CA,Medium
2021,Entry-Level,Full-Time,3D Computer Vision Researcher,20000,USD,20000,AS,0,AS,Medium
2022,Mid-Level,Full-Time,Data Scientist,61000,EUR,64090,DE,0,DE,Medium
2022,Mid-Level,Full-Time,Data Scientist,58000,EUR,60938,DE,0,DE,Medium
2022,Senior-Level,Full-Time,ML Engineer,243000,USD,243000,US,100,US,Medium
2022,Senior-Level,Full-Time,ML Engineer,183000,USD,183000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,150000,USD,150000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,130000,USD,130000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,90000,USD,90000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,165000,USD,165000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,124000,USD,124000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,178000,USD,178000,CA,0,CA,Medium
2022,Senior-Level,Full-Time,Data Engineer,132000,USD,132000,CA,0,CA,Medium
2022,Senior-Level,Full-Time,Data Engineer,300000,USD,300000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,116000,USD,116000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,96000,USD,96000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,75000,GBP,92350,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,57000,GBP,70186,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Analyst,105000,USD,105000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,70000,USD,70000,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Researcher,137000,CAD,105236,CA,50,CA,Large
2022,Senior-Level,Full-Time,Data Analyst,100000,USD,100000,US,0,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,189750,USD,189750,US,0,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,140250,USD,140250,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,130000,USD,130000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,160000,USD,160000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,109000,USD,109000,US,0,US,Medium
2022,Senior-Level,Full-Time,Research Engineer,250000,USD,250000,US,0,US,Medium
2022,Senior-Level,Full-Time,Research Engineer,150000,USD,150000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,206000,USD,206000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,135000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,110000,EUR,115573,FR,100,FR,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,70000,EUR,73546,FR,100,FR,Medium
2022,Senior-Level,Full-Time,Data Engineer,40000,EUR,42026,ES,0,ES,Medium
2022,Senior-Level,Full-Time,Data Engineer,191200,USD,191200,US,0,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Research Engineer,63000,EUR,66192,DE,50,DE,Large
2022,Entry-Level,Full-Time,3D Computer Vision Researcher,50000,USD,50000,US,100,CR,Small
2022,Senior-Level,Full-Time,Data Engineer,230000,USD,230000,US,0,US,Large
2022,Senior-Level,Full-Time,Data Engineer,154600,USD,154600,US,0,US,Large
2022,Mid-Level,Full-Time,Data Analyst,80000,USD,80000,US,100,US,Large
2022,Senior-Level,Full-Time,Analytics Engineer,135000,USD,135000,US,0,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,110000,USD,110000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analytics Manager,155000,USD,155000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Analytics Manager,140000,USD,140000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,205000,USD,205000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,179500,USD,179500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,134000,USD,134000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,145000,USD,145000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,235000,USD,235000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,175000,USD,175000,US,100,US,Medium
2022,Entry-Level,Full-Time,Data Science Consultant,26000,EUR,27317,ES,50,ES,Large
2022,Mid-Level,Full-Time,Data Engineer,90000,USD,90000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Specialist,165000,USD,165000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Specialist,135000,USD,135000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,168400,USD,168400,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,105200,USD,105200,US,0,US,Medium
2022,Mid-Level,Full-Time,Deep Learning Engineer,70000,GBP,86193,GB,100,GB,Medium
2022,Mid-Level,Full-Time,Deep Learning Engineer,40000,GBP,49253,GB,100,GB,Medium
2022,Senior-Level,Full-Time,Data Engineer,200000,USD,200000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,198800,USD,198800,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,122600,USD,122600,US,0,US,Medium
2022,Entry-Level,Freelance,Machine Learning Engineer,100000,USD,100000,IR,100,IR,Medium
2022,Mid-Level,Full-Time,BI Data Analyst,100000,EUR,105066,FR,50,FR,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,85000,GBP,104663,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Analytics Engineer,60000,GBP,73880,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Engineer,125000,USD,125000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,110000,USD,110000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,148000,USD,148000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,107000,USD,107000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,CA,0,CA,Medium
2022,Mid-Level,Full-Time,Data Analyst,65000,USD,65000,CA,0,CA,Medium
2022,Senior-Level,Full-Time,Data Engineer,60000,EUR,63040,PT,0,PT,Medium
2022,Senior-Level,Full-Time,Data Engineer,35000,EUR,36773,PT,0,PT,Medium
2022,Senior-Level,Full-Time,Data Science Manager,299500,USD,299500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,245100,USD,245100,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,168000,USD,168000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,130000,USD,130000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,161000,USD,161000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,118000,USD,118000,US,100,US,Medium
2022,Senior-Level,Full-Time,Applied Scientist,205000,USD,205000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,247500,USD,247500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Science Manager,172200,USD,172200,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Management Specialist,65000,EUR,68293,IT,0,IT,Large
2022,Senior-Level,Full-Time,Data Analyst,177000,USD,177000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,131000,USD,131000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,146000,USD,146000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,102000,USD,102000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,80000,USD,80000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,65000,USD,65000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,50000,GBP,61566,GB,100,GB,Medium
2022,Senior-Level,Full-Time,Data Engineer,35000,GBP,43096,GB,100,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,175000,USD,175000,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,135000,USD,135000,US,100,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,80000,USD,80000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,231250,USD,231250,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,138750,USD,138750,US,100,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,193750,USD,193750,US,100,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,116250,USD,116250,US,100,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,231250,USD,231250,US,100,US,Medium
2022,Senior-Level,Full-Time,Analytics Engineer,138750,USD,138750,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,193750,USD,193750,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,116250,USD,116250,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,208000,USD,208000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,127000,USD,127000,US,100,US,Medium
2022,Senior-Level,Full-Time,Research Scientist,300000,USD,300000,US,100,US,Medium
2022,Senior-Level,Full-Time,Research Scientist,196000,USD,196000,US,100,US,Medium
2021,Mid-Level,Freelance,Autonomous Vehicle Technician,45555,USD,45555,AS,50,BS,Medium
2022,Senior-Level,Full-Time,Data Scientist,205000,USD,205000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,185000,USD,185000,US,100,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,247500,USD,247500,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,172200,USD,172200,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,110000,USD,110000,US,0,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,6600000,HUF,17684,HU,100,HU,Medium
2022,Senior-Level,Full-Time,Data Science Tech Lead,375000,USD,375000,US,50,US,Large
2022,Senior-Level,Full-Time,Data Scientist,225000,USD,225000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,156400,USD,156400,US,0,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,85000,GBP,104663,GB,0,GB,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,65000,GBP,80036,GB,0,GB,Medium
2022,Senior-Level,Full-Time,Data Scientist,140700,USD,140700,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,93800,USD,93800,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,350000,USD,350000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,135000,USD,135000,US,100,US,Medium
2022,Entry-Level,Part-Time,BI Analyst,12000,USD,12000,MX,100,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,100000,CHF,104697,CH,100,CH,Large
2022,Entry-Level,Full-Time,Machine Learning Developer,33000,USD,33000,IT,100,DE,Small
2022,Entry-Level,Full-Time,Machine Learning Scientist,33000,EUR,34672,IT,100,DE,Small
2022,Senior-Level,Full-Time,Machine Learning Engineer,201000,USD,201000,US,0,US,Medium
2022,Senior-Level,Full-Time,Machine Learning Engineer,119000,USD,119000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,175000,USD,175000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,154560,USD,154560,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,123648,USD,123648,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,170000,USD,170000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,145000,USD,145000,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,135000,USD,135000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,100000,USD,100000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,247500,USD,247500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,172200,USD,172200,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,177500,USD,177500,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,134000,USD,134000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,192564,USD,192564,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,144854,USD,144854,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,179305,USD,179305,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,142127,USD,142127,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,315000,USD,315000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,225000,USD,225000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,243900,USD,243900,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Scientist,156600,USD,156600,US,100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,79000,USD,79000,US,0,US,Medium
2022,Mid-Level,Full-Time,Data Scientist Lead,85000,EUR,89306,AT,50,AT,Large
2022,Senior-Level,Full-Time,Data Engineer,182500,USD,182500,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,128500,USD,128500,US,100,US,Medium
2022,Entry-Level,Full-Time,Data Manager,77300,USD,77300,US,100,US,Medium
2022,Entry-Level,Full-Time,Data Manager,45600,USD,45600,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Analyst,110000,USD,110000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,210000,USD,210000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Architect,136000,USD,136000,US,100,US,Medium
2022,Senior-Level,Full-Time,Cloud Data Engineer,12000,EUR,12608,SK,100,SK,Small
2022,Senior-Level,Full-Time,Data Engineer,170000,USD,170000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,140000,USD,140000,US,100,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,247500,USD,247500,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,172200,USD,172200,US,0,US,Medium
2022,Senior-Level,Full-Time,Data Engineer,225000,USD,225000,US,0,US,Medium
